sample	species	date	parsed_date	latitude	longitude	elevation	datum	location	collectors	samplename	population	seed	notes
NSW0581	Eucalyptus sideroxylon	21-NOV-19 4:11:18PM	2019-11-21T05:11:18Z	-35.47152406	147.6383768	454.825928	WGS84		Helen Bothwell & Kevin Murray			Y	Some fruits
NSW0582	Eucalyptus melliodora (possible hyb w E. albens)	21-NOV-19 5:10:20PM	2019-11-21T06:10:20Z	-35.75537905	147.4700755	312.311646	WGS84		Helen Bothwell & Kevin Murray			Y	LOTS of 4/5 fruits, possible hyb w albens as fruit and juv leaves twigs & inflor appear glaucous
NSW0585	Eucalyptus melliodora	21-NOV-19 6:06:49PM	2019-11-21T07:06:49Z	-35.72704713	147.3171916	275.78186	WGS84		Helen Bothwell & Kevin Murray			Y	LOTS of fruit, 5/6-valved, some flowers
NSW0586	Eucalyptus sideroxylon	22-NOV-19 9:56:40AM	2019-11-21T22:56:40Z	-36.13796021	146.6475878	214.498169	WGS84		Helen Bothwell & Kevin Murray			Y	Tons of fruits in 3-5, some perhaps 7 buds
NSW0588	Eucalyptus melliodora	22-NOV-19 11:34:56AM	2019-11-22T00:34:56Z	-36.70668583	145.5224218	161.385864	WGS84		Helen Bothwell & Kevin Murray			Y	Large old tree, lots of 5-valved fruits, leaves larger and greener than usual
NSW0590	Eucalyptus melliodora	22-NOV-19 12:00:13PM	2019-11-22T01:00:13Z	-36.68968306	145.5132778	158.261597	WGS84		Helen Bothwell & Kevin Murray			Y	Lots of 5-valved fruit, axial and terminal, classic 7 inflor, flowering
NSW0595	Eucalyptus melliodora	22-NOV-19 1:28:05PM	2019-11-22T02:28:05Z	-36.47566265	145.5227501	132.546509	WGS84		Helen Bothwell & Kevin Murray			Y	Good fruits, normal larger 5-valved, good juv leaves, flowering, many axial immature fruits
NSW0597	Eucalyptus melliodora	22-NOV-19 1:58:24PM	2019-11-22T02:58:24Z	-36.46380309	145.5955178	137.833618	WGS84		Helen Bothwell & Kevin Murray			Y	Good Emel, many 5-valved fruits, flowering
NSW0599	Eucalyptus melliodora	22-NOV-19 2:45:25PM	2019-11-22T03:45:25Z	-36.34743487	145.6323884	136.151367	WGS84		Helen Bothwell & Kevin Murray			Y	TONS of fruit, flowering
NSW0602	Eucalyptus melliodora	22-NOV-19 3:30:19PM	2019-11-22T04:30:19Z	-36.36247435	145.7416879	161.626221	WGS84		Helen Bothwell & Kevin Murray			Y	Photo mix-up (602 is labeled as 603, first 604 photo is actually 603); some fruits, 5-valved, LOADED w flowers
NSW0603	Eucalyptus melliodora	22-NOV-19 3:57:24PM	2019-11-22T04:57:24Z	-36.36400061	145.7918065	151.532349	WGS84		Helen Bothwell & Kevin Murray			Y	Photo mix-up (602 is labeled as 603, first 604 photo is actually 603); some fruits, all leaves quite small ovate gray-green
NSW0612	Eucalyptus melliodora	23-NOV-19 10:10:17AM	2019-11-22T23:10:17Z	-36.22998018	145.3546983	111.397705	WGS84		Helen Bothwell & Kevin Murray			Y	Good Emel, LOTS of 5 and many 6-valved fruits, 7 axial inflor, TONS of flowers and juv fruits, VERY fecund, good gray-green ovate leaves
NSW0615	Eucalyptus melliodora	23-NOV-19 11:27:58AM	2019-11-23T00:27:58Z	-36.40728895	145.2953203	114.521851	WGS84		Helen Bothwell & Kevin Murray			Y	Good Emel, classic bark and leaves, tons of 5-valved fruits, normal shaped cups, loaded w flowers, 7 axial juv fruits
NSW0619	Eucalyptus melliodora	23-NOV-19 1:24:05PM	2019-11-23T02:24:05Z	-36.21380537	145.2007646	104.668457	WGS84		Helen Bothwell & Kevin Murray			Y	Lots of 5/6 fruit, 7 axial inflor, just finishing flowering
NSW0625	Eucalyptus melliodora	23-NOV-19 3:25:49PM	2019-11-23T04:25:49Z	-36.46959314	145.1566477	118.847778	WGS84		Helen Bothwell & Kevin Murray			Y	Better Emel, 4/5 fruits, loaded w axial and terminal 7-bunched flowers and juv fruits
NSW0628	Eucalyptus melliodora	23-NOV-19 4:27:53PM	2019-11-23T05:27:53Z	-36.58468145	145.2199663	128.460938	WGS84		Helen Bothwell & Kevin Murray			Y	4/5 fruits, lots of axial flowers and young fruits
NSW0628_1	Eucalyptus melliodora	23-NOV-19 4:27:53PM	2019-11-23T05:27:53Z	-36.58468145	145.2199663	128.460938	WGS84		Helen Bothwell & Kevin Murray			Y	4/5 fruits, lots of axial flowers and young fruits
NSW0628_2	Eucalyptus melliodora	23-NOV-19 4:27:53PM	2019-11-23T05:27:53Z	-36.58468145	145.2199663	128.460938	WGS84		Helen Bothwell & Kevin Murray			Y	4/5 fruits, lots of axial flowers and young fruits
NSW0632	Eucalyptus melliodora	23-NOV-19 5:37:02PM	2019-11-23T06:37:02Z	-36.56389919	145.2654182	127.980225	WGS84		Helen Bothwell & Kevin Murray			Y	TONS of 5-valved fruits, flowering, lots of inflor, earlier phenology than rest around here, few others still have inflor, most turned to juv fruit, axial 7 and compound terminal?!
NSW0634	Eucalyptus sideroxylon/tricarpa	24-NOV-19 11:01:34AM	2019-11-24T00:01:34Z	-36.57282005	145.0199922	157.781006	WGS84		Helen Bothwell & Kevin Murray			Y	~15-20 fruits, some 5 valved, most 6 valved
NSW0635	Eucalyptus sideroxylon/tricarpa	24-NOV-19 11:23:12AM	2019-11-24T00:23:12Z	-36.58238389	145.0242203	161.866455	WGS84		Helen Bothwell & Kevin Murray			Y	5-valved fruits, quite a few fruits but most too immature; BIG stand/forest through here; a couple white flowers
NSW0636	Eucalyptus tricarpa	24-NOV-19 11:36:36AM	2019-11-24T00:36:36Z	-36.57675636	145.0324082	154.656616	WGS84		Helen Bothwell & Kevin Murray			Y	5-valved cups in 3s; lots of fruits but most too juvenile; leaves of all ironbark through here greener and smaller than typical E. sid, trees rather tall
NSW0638	Eucalyptus tricarpa	24-NOV-19 12:00:54PM	2019-11-24T01:00:54Z	-36.58394937	145.047194	161.385864	WGS84		Helen Bothwell & Kevin Murray			Y	Close to NSW0637, but more mature fruits, mostly 6-valved but some 5-valved
NSW0640	Eucalyptus tricarpa	24-NOV-19 1:10:30PM	2019-11-24T02:10:30Z	-36.60462627	145.0229112	149.129028	WGS84		Helen Bothwell & Kevin Murray			Y	Some fruit, 5-valved tiny vase/tubes
NSW0641	Eucalyptus sideroxylon/tricarpa	24-NOV-19 1:25:34PM	2019-11-24T02:25:34Z	-36.65971658	145.0181855	162.827759	WGS84		Helen Bothwell & Kevin Murray			Y	Leaves look much more typical, longer, tougher, more gray; lots of 5/6-valved fruits; couple white flowers
NSW0643	Eucalyptus sideroxylon/tricarpa	24-NOV-19 1:41:00PM	2019-11-24T02:41:00Z	-36.6739908	145.0166211	170.518188	WGS84		Helen Bothwell & Kevin Murray			Y	TONS of 5-valved fruits; good typical larger tougher leaves, some small too; peduncles in 3s
NSW0645	Eucalyptus tricarpa	24-NOV-19 2:03:33PM	2019-11-24T03:03:33Z	-36.7236042	145.0350827	174.363525	WGS84		Helen Bothwell & Kevin Murray			Y	LOTS of 5-valved fruits; more trees through this section with good fruit load
NSW0646	Eucalyptus tricarpa	24-NOV-19 2:22:25PM	2019-11-24T03:22:25Z	-36.74485945	145.0508309	175.805542	WGS84		Helen Bothwell & Kevin Murray			Y	Quite a few 5/6 fruits
NSW0647	Eucalyptus melliodora	24-NOV-19 2:34:01PM	2019-11-24T03:34:01Z	-36.79821152	145.0451716	146.966187	WGS84		Helen Bothwell & Kevin Murray			Y	TONS of 4/5 fruit; prolific flowering; 7 axial and terminal inflor.
NSW0648	Eucalyptus sideroxylon/tricarpa	24-NOV-19 2:44:49PM	2019-11-24T03:44:49Z	-36.81190739	145.0158986	179.4104	WGS84		Helen Bothwell & Kevin Murray			Y	Many 5/6-valved fruits, fruit on young side
NSW0650	Eucalyptus melliodora	24-NOV-19 3:12:26PM	2019-11-24T04:12:26Z	-36.85160223	144.8751731	160.424561	WGS84		Helen Bothwell & Kevin Murray			Y	Good Emel, LOTS of plump 5-valved fruits
NSW0655	Eucalyptus sideroxylon/tricarpa hyb??	24-NOV-19 4:16:22PM	2019-11-24T05:16:22Z	-37.01049227	144.7784227	303.900269	WGS84		Helen Bothwell & Kevin Murray			Y	Esid/tri?? Hyb w ?? 5-valved cupts; fruits and leaves smaller; umbels of 5; white flowers
NSW0658	Eucalyptus sideroxylon/tricarpa	24-NOV-19 4:38:33PM	2019-11-24T05:38:33Z	-37.01464324	144.831663	293.085449	WGS84		Helen Bothwell & Kevin Murray			Y	Typical large thick gray leaves; many big 5-valved fruits
NSW0659	Eucalyptus sideroxylon	24-NOV-19 4:57:17PM	2019-11-24T05:57:17Z	-37.02068324	144.8832116	275.78186	WGS84		Helen Bothwell & Kevin Murray			F	Few 5/6-valved fruits, large fruits and leaves
NSW0661	Eucalyptus sideroxylon	24-NOV-19 5:24:10PM	2019-11-24T06:24:10Z	-37.00828783	145.0232347	192.388184	WGS84		Helen Bothwell & Kevin Murray			Y	Lots of good 5-valved fruits; larger tougher gray-green leaves; umbels and white flowers in 6s
